dim_track_id,track_name,album_name,artist_name,composer,genre,mediatype
1930,"Fé Cega, Faca Amolada",Minas,Milton Nascimento,"Milton Nascimento, Ronaldo Bastos",Latin,MPEG audio file
1938,Paula E Bebeto,Minas,Milton Nascimento,"Milton Nascimento, Caetano Veloso",Latin,MPEG audio file
1934,Ponta de Areia,Minas,Milton Nascimento,"Milton Nascimento, Fernando Brant",Latin,MPEG audio file
1936,Idolatrada,Minas,Milton Nascimento,"Milton Nascimento, Fernando Brant",Latin,MPEG audio file
1940,Norwegian Wood,Minas,Milton Nascimento,"John Lennon, Paul McCartney",Latin,MPEG audio file
1929,Minas,Minas,Milton Nascimento,"Milton Nascimento, Caetano Veloso",Latin,MPEG audio file
1939,Simples,Minas,Milton Nascimento,Nelson Angelo,Latin,MPEG audio file
1931,Beijo Partido,Minas,Milton Nascimento,Toninho Horta,Latin,MPEG audio file
1937,Leila (Venha Ser Feliz),Minas,Milton Nascimento,Milton Nascimento,Latin,MPEG audio file
1941,Caso Você Queira Saber,Minas,Milton Nascimento,"Beto Guedes, Márcio Borges",Latin,MPEG audio file
1935,Trastevere,Minas,Milton Nascimento,"Milton Nascimento, Ronaldo Bastos",Latin,MPEG audio file
1933,Gran Circo,Minas,Milton Nascimento,"Milton Nascimento, Márcio Borges",Latin,MPEG audio file
2032,Olodum - Alegria Geral,Olodum,Olodum,,Latin,MPEG audio file
2033,Madagáscar Olodum,Olodum,Olodum,,Latin,MPEG audio file
2037,"Olodum, A Banda Do Pelô",Olodum,Olodum,,Latin,MPEG audio file
2031,Nossa Gente (Avisa Là),Olodum,Olodum,,Latin,MPEG audio file
2038,Cartao Postal,Olodum,Olodum,,Latin,MPEG audio file
2030,Requebra,Olodum,Olodum,,Latin,MPEG audio file
2034,Faraó Divindade Do Egito,Olodum,Olodum,,Latin,MPEG audio file
2040,Revolta Olodum,Olodum,Olodum,,Latin,MPEG audio file
2042,Protesto Do Olodum (Ao Vivo),Olodum,Olodum,,Latin,MPEG audio file
2036,Denúncia,Olodum,Olodum,,Latin,MPEG audio file
2041,Reggae Odoyá,Olodum,Olodum,,Latin,MPEG audio file
2035,Todo Amor (Asas Da Liberdade),Olodum,Olodum,,Latin,MPEG audio file
2043,Olodum - Smile (Instrumental),Olodum,Olodum,,Latin,MPEG audio file
2039,Jeito Faceiro,Olodum,Olodum,,Latin,MPEG audio file
3356,Muita Bobeira,Duos II,Luciana Souza/Romero Lubambo,Luciana Souza,Latin,AAC audio file
316,Linha Do Equador,Na Pista,Cláudio Zoli,,Latin,MPEG audio file
322,Livre Pra Viver,Na Pista,Cláudio Zoli,,Latin,MPEG audio file
320,Flor Do Futuro,Na Pista,Cláudio Zoli,,Latin,MPEG audio file
318,Férias,Na Pista,Cláudio Zoli,,Latin,MPEG audio file
321,Felicidade Urgente,Na Pista,Cláudio Zoli,,Latin,MPEG audio file
315,Cada Um Cada Um (A Namoradeira),Na Pista,Cláudio Zoli,,Latin,MPEG audio file
317,Amor Demais,Na Pista,Cláudio Zoli,,Latin,MPEG audio file
313,Noite Do Prazer,Na Pista,Cláudio Zoli,,Latin,MPEG audio file
319,Gostava Tanto De Você,Na Pista,Cláudio Zoli,,Latin,MPEG audio file
314,À Francesa,Na Pista,Cláudio Zoli,,Latin,MPEG audio file
1105,A Novidade,Unplugged,Eric Clapton,Gilberto Gil,Latin,MPEG audio file
1113,Sampa,Unplugged,Eric Clapton,Gilberto Gil,Latin,MPEG audio file
1116,Expresso 2222,Unplugged,Eric Clapton,Gilberto Gil,Latin,MPEG audio file
1110,Drão,Unplugged,Eric Clapton,Gilberto Gil,Latin,MPEG audio file
1107,Refazenda,Unplugged,Eric Clapton,Gilberto Gil,Latin,MPEG audio file
1120,Sítio Do Pica-Pau Amarelo,Unplugged,Eric Clapton,Gilberto Gil,Latin,MPEG audio file
1109,Esotérico,Unplugged,Eric Clapton,Gilberto Gil,Latin,MPEG audio file
1119,Toda Menina Baiana,Unplugged,Eric Clapton,Gilberto Gil,Latin,MPEG audio file
1106,Tenho Sede,Unplugged,Eric Clapton,Gilberto Gil,Latin,MPEG audio file
1117,Aquele Abraço,Unplugged,Eric Clapton,Gilberto Gil,Latin,MPEG audio file
1112,Beira Mar,Unplugged,Eric Clapton,Gilberto Gil,Latin,MPEG audio file
1114,Parabolicamará,Unplugged,Eric Clapton,Gilberto Gil,Latin,MPEG audio file
1115,Tempo Rei,Unplugged,Eric Clapton,Gilberto Gil,Latin,MPEG audio file
1118,Palco,Unplugged,Eric Clapton,Gilberto Gil,Latin,MPEG audio file
1108,Realce,Unplugged,Eric Clapton,Gilberto Gil,Latin,MPEG audio file
1111,A Paz,Unplugged,Eric Clapton,Gilberto Gil,Latin,MPEG audio file
2070,Busca Vida,Arquivo II,Os Paralamas Do Sucesso,Herbert Vianna,Latin,MPEG audio file
2073,Saber Amar,Arquivo II,Os Paralamas Do Sucesso,Herbert Vianna,Latin,MPEG audio file
2072,Luis Inacio (300 Picaretas),Arquivo II,Os Paralamas Do Sucesso,Herbert Vianna,Latin,MPEG audio file
2068,Lourinha Bombril,Arquivo II,Os Paralamas Do Sucesso,Bahiano/Diego Blanco/Herbert Vianna,Latin,MPEG audio file
2067,Mensagen De Amor (2000),Arquivo II,Os Paralamas Do Sucesso,Herbert Vianna,Latin,MPEG audio file
2066,Tendo A Lua,Arquivo II,Os Paralamas Do Sucesso,Herbert Vianna/Tetê Tillet,Latin,MPEG audio file
2065,Trac Trac,Arquivo II,Os Paralamas Do Sucesso,Fito Paez/Herbert Vianna,Latin,MPEG audio file
2069,La Bella Luna,Arquivo II,Os Paralamas Do Sucesso,Herbert Vianna,Latin,MPEG audio file
2076,Aonde Quer Que Eu Va,Arquivo II,Os Paralamas Do Sucesso,Herbert Vianna/Paulo Sérgio Valle,Latin,MPEG audio file
2075,O Amor Nao Sabe Esperar,Arquivo II,Os Paralamas Do Sucesso,Herbert Vianna,Latin,MPEG audio file
2071,Uma Brasileira,Arquivo II,Os Paralamas Do Sucesso,Carlinhos Brown/Herbert Vianna,Latin,MPEG audio file
2074,Ela Disse Adeus,Arquivo II,Os Paralamas Do Sucesso,Herbert Vianna,Latin,MPEG audio file
981,Zeca Violeiro,Deixa Entrar,Falamansa,,Latin,MPEG audio file
985,Medo De Escuro,Deixa Entrar,Falamansa,,Latin,MPEG audio file
986,Oração,Deixa Entrar,Falamansa,,Latin,MPEG audio file
979,Confidência,Deixa Entrar,Falamansa,,Latin,MPEG audio file
980,Forró De Tóquio,Deixa Entrar,Falamansa,,Latin,MPEG audio file
976,Falamansa Song,Deixa Entrar,Falamansa,,Latin,MPEG audio file
975,Deixa Entrar,Deixa Entrar,Falamansa,,Latin,MPEG audio file
983,Principiando/Decolagem,Deixa Entrar,Falamansa,,Latin,MPEG audio file
988,Desaforo,Deixa Entrar,Falamansa,,Latin,MPEG audio file
984,Asas,Deixa Entrar,Falamansa,,Latin,MPEG audio file
987,Minha Gata,Deixa Entrar,Falamansa,,Latin,MPEG audio file
977,Xote Dos Milagres,Deixa Entrar,Falamansa,,Latin,MPEG audio file
982,Avisa,Deixa Entrar,Falamansa,,Latin,MPEG audio file
978,Rindo À Toa,Deixa Entrar,Falamansa,,Latin,MPEG audio file
213,Saudosismo,Prenda Minha,Caetano Veloso,Caetano Veloso,Latin,MPEG audio file
207,Meditação,Prenda Minha,Caetano Veloso,Tom Jobim - Newton Mendoça,Latin,MPEG audio file
217,Mel,Prenda Minha,Caetano Veloso,Caetano Veloso - Waly Salomão,Latin,MPEG audio file
206,Prenda Minha,Prenda Minha,Caetano Veloso,Tradicional,Latin,MPEG audio file
209,Eclipse Oculto,Prenda Minha,Caetano Veloso,Caetano Veloso,Latin,MPEG audio file
221,Atrás Da Verd-E-Rosa Só Não Vai Quem Já Morreu,Prenda Minha,Caetano Veloso,David Corrêa - Paulinho Carvalho - Carlos Sena - Bira do Ponto,Latin,MPEG audio file
220,A Luz De Tieta,Prenda Minha,Caetano Veloso,Caetano Veloso,Latin,MPEG audio file
205,Jorge Da Capadócia,Prenda Minha,Caetano Veloso,Jorge Ben,Latin,MPEG audio file
214,Carolina,Prenda Minha,Caetano Veloso,Chico Buarque,Latin,MPEG audio file
215,Sozinho,Prenda Minha,Caetano Veloso,Peninha,Latin,MPEG audio file
218,Linha Do Equador,Prenda Minha,Caetano Veloso,Caetano Veloso - Djavan,Latin,MPEG audio file
216,Esse Cara,Prenda Minha,Caetano Veloso,Caetano Veloso,Latin,MPEG audio file
219,Odara,Prenda Minha,Caetano Veloso,Caetano Veloso,Latin,MPEG audio file
222,Vida Boa,Prenda Minha,Caetano Veloso,Fausto Nilo - Armandinho,Latin,MPEG audio file
208,Terra,Prenda Minha,Caetano Veloso,Caetano Veloso,Latin,MPEG audio file
210,"Texto ""Verdade Tropical""",Prenda Minha,Caetano Veloso,Caetano Veloso,Latin,MPEG audio file
211,Bem Devagar,Prenda Minha,Caetano Veloso,Gilberto Gil,Latin,MPEG audio file
212,Drão,Prenda Minha,Caetano Veloso,Gilberto Gil,Latin,MPEG audio file
1070,16 Toneladas,Roda De Funk,Funk Como Le Gusta,,Latin,MPEG audio file
1058,Nervosa,Roda De Funk,Funk Como Le Gusta,,Latin,MPEG audio file
1069,Whistle Stop,Roda De Funk,Funk Como Le Gusta,,Latin,MPEG audio file
1062,Zambação,Roda De Funk,Funk Como Le Gusta,,Latin,MPEG audio file
1071,Divirta-Se (Saindo Da Sua),Roda De Funk,Funk Como Le Gusta,,Latin,MPEG audio file
1065,Balada Da Paula,Roda De Funk,Funk Como Le Gusta,Emerson Villani,Latin,MPEG audio file
1067,Meu Guarda-Chuva,Roda De Funk,Funk Como Le Gusta,,Latin,MPEG audio file
1057,Entrando Na Sua (Intro),Roda De Funk,Funk Como Le Gusta,,Latin,MPEG audio file
1061,Olhos Coloridos (Com Sandra De Sá),Roda De Funk,Funk Como Le Gusta,,Latin,MPEG audio file
1068,Motéis,Roda De Funk,Funk Como Le Gusta,,Latin,MPEG audio file
1072,Forty Days Instrumental,Roda De Funk,Funk Como Le Gusta,,Latin,MPEG audio file
1060,Call Me At Cleo´s,Roda De Funk,Funk Como Le Gusta,,Latin,MPEG audio file
1064,Forty Days (Com DJ Hum),Roda De Funk,Funk Como Le Gusta,,Latin,MPEG audio file
1066,Dujji,Roda De Funk,Funk Como Le Gusta,,Latin,MPEG audio file
1063,Funk Hum,Roda De Funk,Funk Como Le Gusta,,Latin,MPEG audio file
1059,Funk De Bamba (Com Fernanda Abreu),Roda De Funk,Funk Como Le Gusta,,Latin,MPEG audio file
674,Preciso Apender a Viver Só (Maysa),Vozes do MPB,Various Artists,,Latin,MPEG audio file
670,Romaria (Renato Teixeira),Vozes do MPB,Various Artists,,Latin,MPEG audio file
671,As Rosas Não Falam (Beth Carvalho),Vozes do MPB,Various Artists,,Latin,MPEG audio file
669,Caçador de Mim (Sá & Guarabyra),Vozes do MPB,Various Artists,,Latin,MPEG audio file
672,Wave (Os Cariocas),Vozes do MPB,Various Artists,,Latin,MPEG audio file
667,Dona (Roupa Nova),Vozes do MPB,Various Artists,,Latin,MPEG audio file
668,Começaria Tudo Outra Vez (Maria Creuza),Vozes do MPB,Various Artists,,Latin,MPEG audio file
666,Coração do Agreste (Fafá de Belém),Vozes do MPB,Various Artists,,Latin,MPEG audio file
663,Chão de Giz (Elba Ramalho),Vozes do MPB,Various Artists,,Latin,MPEG audio file
664,Marina (Dorival Caymmi),Vozes do MPB,Various Artists,,Latin,MPEG audio file
665,Aquarela (Toquinho),Vozes do MPB,Various Artists,,Latin,MPEG audio file
661,Linha de Passe (João Bosco),Vozes do MPB,Various Artists,,Latin,MPEG audio file
673,Garota de Ipanema (Dick Farney),Vozes do MPB,Various Artists,,Latin,MPEG audio file
662,Pela Luz dos Olhos Teus (Miúcha e Tom Jobim),Vozes do MPB,Various Artists,,Latin,MPEG audio file
2056,Tendo A Lua,Acústico MTV,Os Paralamas Do Sucesso,Herbert Vianna/Tet Tillett,Latin,MPEG audio file
2061,Vamo Batê Lata,Acústico MTV,Os Paralamas Do Sucesso,Herbert Vianna,Latin,MPEG audio file
2048,Bora-Bora,Acústico MTV,Os Paralamas Do Sucesso,Herbert Vianna,Latin,MPEG audio file
2046,Manguetown,Acústico MTV,Os Paralamas Do Sucesso,Chico Science/Dengue/Lúcio Maia,Latin,MPEG audio file
2051,Uns Dias,Acústico MTV,Os Paralamas Do Sucesso,Herbert Vianna,Latin,MPEG audio file
2060,Tequila - Lourinha Bombril (Parate Y Mira),Acústico MTV,Os Paralamas Do Sucesso,Bahiano/Chuck Rio/Diego Blanco/Herbert Vianna,Latin,MPEG audio file
2064,Caleidoscópio,Acústico MTV,Os Paralamas Do Sucesso,Herbert Vianna,Latin,MPEG audio file
2063,Nebulosa Do Amor,Acústico MTV,Os Paralamas Do Sucesso,Herbert Vianna,Latin,MPEG audio file
2062,Life During Wartime,Acústico MTV,Os Paralamas Do Sucesso,Chris Frantz/David Byrne/Jerry Harrison/Tina Weymouth,Latin,MPEG audio file
2049,Vai Valer,Acústico MTV,Os Paralamas Do Sucesso,Herbert Vianna,Latin,MPEG audio file
2052,Sincero Breu,Acústico MTV,Os Paralamas Do Sucesso,C. A./C.A./Celso Alvim/Herbert Vianna/Mário Moura/Pedro Luís/Sidon Silva,Latin,MPEG audio file
2057,Que País É Este,Acústico MTV,Os Paralamas Do Sucesso,Renato Russo,Latin,MPEG audio file
2047,"Um Amor, Um Lugar",Acústico MTV,Os Paralamas Do Sucesso,Herbert Vianna,Latin,MPEG audio file
2055,Brasília 5:31,Acústico MTV,Os Paralamas Do Sucesso,Herbert Vianna,Latin,MPEG audio file
2053,Meu Erro,Acústico MTV,Os Paralamas Do Sucesso,Herbert Vianna,Latin,MPEG audio file
2045,O Trem Da Juventude,Acústico MTV,Os Paralamas Do Sucesso,Herbert Vianna,Latin,MPEG audio file
2058,Navegar Impreciso,Acústico MTV,Os Paralamas Do Sucesso,Herbert Vianna,Latin,MPEG audio file
2059,Feira Moderna,Acústico MTV,Os Paralamas Do Sucesso,Beto Guedes/Fernando Brant/L Borges,Latin,MPEG audio file
2050,I Feel Good (I Got You) - Sossego,Acústico MTV,Os Paralamas Do Sucesso,James Brown/Tim Maia,Latin,MPEG audio file
2054,Selvagem,Acústico MTV,Os Paralamas Do Sucesso,Bi Ribeiro/Herbert Vianna/João Barone,Latin,MPEG audio file
2044,Vulcão Dub - Fui Eu,Acústico MTV,Os Paralamas Do Sucesso,Bi Ribeira/Herbert Vianna/João Barone,Latin,MPEG audio file
1696,Meninos E Meninas,Mais Do Mesmo,Legião Urbana,Dado Villa-Lobos/Marcelo Bonfá,Latin,MPEG audio file
1695,Pais E Filhos,Mais Do Mesmo,Legião Urbana,Dado Villa-Lobos/Marcelo Bonfá,Latin,MPEG audio file
1692,Que País É Este,Mais Do Mesmo,Legião Urbana,Renato Russo,Latin,MPEG audio file
1694,Há Tempos,Mais Do Mesmo,Legião Urbana,Dado Villa-Lobos/Marcelo Bonfá,Latin,MPEG audio file
1691,Indios,Mais Do Mesmo,Legião Urbana,Renato Russo,Latin,MPEG audio file
1688,Geração Coca-Cola,Mais Do Mesmo,Legião Urbana,Renato Russo,Latin,MPEG audio file
1687,Ainda É Cedo,Mais Do Mesmo,Legião Urbana,Dado Villa-Lobos/Ico Ouro-Preto/Marcelo Bonfá,Latin,MPEG audio file
1690,Tempo Perdido,Mais Do Mesmo,Legião Urbana,Renato Russo,Latin,MPEG audio file
1700,Dezesseis,Mais Do Mesmo,Legião Urbana,Dado Villa-Lobos/Marcelo Bonfá,Latin,MPEG audio file
1697,Vento No Litoral,Mais Do Mesmo,Legião Urbana,Dado Villa-Lobos/Marcelo Bonfá,Latin,MPEG audio file
1689,Eduardo E Mônica,Mais Do Mesmo,Legião Urbana,Renato Russo,Latin,MPEG audio file
1698,Perfeição,Mais Do Mesmo,Legião Urbana,Dado Villa-Lobos/Marcelo Bonfá,Latin,MPEG audio file
1701,Antes Das Seis,Mais Do Mesmo,Legião Urbana,Dado Villa-Lobos,Latin,MPEG audio file
1686,Será,Mais Do Mesmo,Legião Urbana,Dado Villa-Lobos/Marcelo Bonfá,Latin,MPEG audio file
1699,Giz,Mais Do Mesmo,Legião Urbana,Dado Villa-Lobos/Marcelo Bonfá,Latin,MPEG audio file
1693,Faroeste Caboclo,Mais Do Mesmo,Legião Urbana,Renato Russo,Latin,MPEG audio file
506,"Diga Lá, Coração",Meus Momentos,Gonzaguinha,,Latin,MPEG audio file
510,E Vamos À Luta,Meus Momentos,Gonzaguinha,,Latin,MPEG audio file
511,Um Homem Também Chora (Guerreiro Menino),Meus Momentos,Gonzaguinha,,Latin,MPEG audio file
509,Com A Perna No Mundo,Meus Momentos,Gonzaguinha,Gonzaga Jr.,Latin,MPEG audio file
512,Comportamento Geral,Meus Momentos,Gonzaguinha,Gonzaga Jr,Latin,MPEG audio file
502,Não Dá Mais Pra Segurar (Explode Coração),Meus Momentos,Gonzaguinha,,Latin,MPEG audio file
504,O Que É O Que É ?,Meus Momentos,Gonzaguinha,,Latin,MPEG audio file
503,Começaria Tudo Outra Vez,Meus Momentos,Gonzaguinha,,Latin,MPEG audio file
507,Lindo Lago Do Amor,Meus Momentos,Gonzaguinha,Gonzaga Jr.,Latin,MPEG audio file
501,Grito De Alerta,Meus Momentos,Gonzaguinha,Gonzaga Jr.,Latin,MPEG audio file
508,Eu Apenas Queria Que Voçê Soubesse,Meus Momentos,Gonzaguinha,,Latin,MPEG audio file
514,"Espere Por Mim, Morena",Meus Momentos,Gonzaguinha,Gonzaguinha,Latin,MPEG audio file
513,Ponto De Interrogação,Meus Momentos,Gonzaguinha,,Latin,MPEG audio file
505,Sangrando,Meus Momentos,Gonzaguinha,Gonzaga Jr/Gonzaguinha,Latin,MPEG audio file
255,Corpo De Lama,Afrociberdelia,Chico Science & Nação Zumbi,Chico Science,Latin,MPEG audio file
268,Maracatu Atômico [Trip Hop],Afrociberdelia,Chico Science & Nação Zumbi,Chico Science,Latin,MPEG audio file
262,Interlude Zumbi,Afrociberdelia,Chico Science & Nação Zumbi,Chico Science,Latin,MPEG audio file
248,Etnia,Afrociberdelia,Chico Science & Nação Zumbi,Chico Science,Latin,MPEG audio file
260,Sangue De Bairro,Afrociberdelia,Chico Science & Nação Zumbi,Chico Science,Latin,MPEG audio file
261,Enquanto O Mundo Explode,Afrociberdelia,Chico Science & Nação Zumbi,Chico Science,Latin,MPEG audio file
254,O Encontro De Isaac Asimov Com Santos Dumont No Céu,Afrociberdelia,Chico Science & Nação Zumbi,Chico Science,Latin,MPEG audio file
258,Um Satélite Na Cabeça,Afrociberdelia,Chico Science & Nação Zumbi,Chico Science,Latin,MPEG audio file
265,Samidarish [Instrumental],Afrociberdelia,Chico Science & Nação Zumbi,Chico Science,Latin,MPEG audio file
249,Quilombo Groove [Instrumental],Afrociberdelia,Chico Science & Nação Zumbi,Chico Science,Latin,MPEG audio file
257,Manguetown,Afrociberdelia,Chico Science & Nação Zumbi,Chico Science,Latin,MPEG audio file
247,O Cidadão Do Mundo,Afrociberdelia,Chico Science & Nação Zumbi,Chico Science,Latin,MPEG audio file
267,Maracatu Atômico [Ragga Mix],Afrociberdelia,Chico Science & Nação Zumbi,Chico Science,Latin,MPEG audio file
250,Macô,Afrociberdelia,Chico Science & Nação Zumbi,Chico Science,Latin,MPEG audio file
266,Maracatu Atômico [Atomic Version],Afrociberdelia,Chico Science & Nação Zumbi,Chico Science,Latin,MPEG audio file
259,Baião Ambiental [Instrumental],Afrociberdelia,Chico Science & Nação Zumbi,Chico Science,Latin,MPEG audio file
252,Samba Do Lado,Afrociberdelia,Chico Science & Nação Zumbi,Chico Science,Latin,MPEG audio file
253,Maracatu Atômico,Afrociberdelia,Chico Science & Nação Zumbi,Chico Science,Latin,MPEG audio file
256,Sobremesa,Afrociberdelia,Chico Science & Nação Zumbi,Chico Science,Latin,MPEG audio file
246,Mateus Enter,Afrociberdelia,Chico Science & Nação Zumbi,Chico Science,Latin,MPEG audio file
263,Criança De Domingo,Afrociberdelia,Chico Science & Nação Zumbi,Chico Science,Latin,MPEG audio file
264,Amor De Muito,Afrociberdelia,Chico Science & Nação Zumbi,Chico Science,Latin,MPEG audio file
251,Um Passeio No Mundo Livre,Afrociberdelia,Chico Science & Nação Zumbi,Chico Science,Latin,MPEG audio file
1765,Give Me Love,Barulhinho Bom,Marisa Monte,Caetano Veloso e Gilberto Gil,Latin,MPEG audio file
1758,Cérebro Eletrônico,Barulhinho Bom,Marisa Monte,Gilberto Gil,Latin,MPEG audio file
1771,Segue O Seco,Barulhinho Bom,Marisa Monte,Caetano Veloso e Gilberto Gil,Latin,MPEG audio file
1772,O Xote Das Meninas,Barulhinho Bom,Marisa Monte,Caetano Veloso e Gilberto Gil,Latin,MPEG audio file
1769,Ao Meu Redor,Barulhinho Bom,Marisa Monte,Caetano Veloso e Gilberto Gil,Latin,MPEG audio file
1770,Bem Leve,Barulhinho Bom,Marisa Monte,Caetano Veloso e Gilberto Gil,Latin,MPEG audio file
1767,A Menina Dança,Barulhinho Bom,Marisa Monte,Caetano Veloso e Gilberto Gil,Latin,MPEG audio file
1768,Dança Da Solidão,Barulhinho Bom,Marisa Monte,Caetano Veloso e Gilberto Gil,Latin,MPEG audio file
1760,Maraçá,Barulhinho Bom,Marisa Monte,Carlinhos Brown,Latin,MPEG audio file
1759,Tempos Modernos,Barulhinho Bom,Marisa Monte,Lulu Santos,Latin,MPEG audio file
1761,Blanco,Barulhinho Bom,Marisa Monte,Marisa Monte/poema de Octavio Paz/versão: Haroldo de Campos,Latin,MPEG audio file
1764,Beija Eu,Barulhinho Bom,Marisa Monte,Caetano Veloso e Gilberto Gil,Latin,MPEG audio file
1762,Panis Et Circenses,Barulhinho Bom,Marisa Monte,Caetano Veloso e Gilberto Gil,Latin,MPEG audio file
1757,Chuva No Brejo,Barulhinho Bom,Marisa Monte,Morais,Latin,MPEG audio file
1766,Ainda Lembro,Barulhinho Bom,Marisa Monte,Caetano Veloso e Gilberto Gil,Latin,MPEG audio file
1756,Magamalabares,Barulhinho Bom,Marisa Monte,Carlinhos Brown,Latin,MPEG audio file
